"","brand","che_pc_usd","che_perc_gdp","cluster_nl","corporation","country","launch_date","date","drug_id","ind_launch_date","indication","insurance_perc_che","population","prev_perc","price_month","price_unit","public_perc_che","therapeutic_area","target","Country_Group","Price_Group","indication_number","avg_price_per_year","month_number"
"11","BRAND_7114",1.98377028714107,1.99619071970986,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2014-09-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.00972515077038,0.0731178597862985,-1,1.27890882749809,2,"THER_AREA_CD59",1.3685027860208,4,2,2,1.19866082162244,9
"12","BRAND_50D8",1.14996878901373,1.60090265830543,"BRAND_50D8_COUNTRY_FA79","CORP_B3B2","COUNTRY_FA79",2014-10-01,2014-10-01,"DRUG_ID_D235","-1","['IND_7671']",1.76,1.044565738247,0.017649235667259,-1,1.00245436863671,1.73134328358209,"THER_AREA_CD59",1.00097412778912,1,2,1,1.0023462569072,10
"13","BRAND_7114",1.98377028714107,1.99619071970986,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2014-10-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.00972515077038,0.0731178597862985,-1,1.28484487578297,2,"THER_AREA_CD59",1.50649230375194,4,2,2,1.19866082162244,10
"14","BRAND_7114",1.6690074906367,1.76428079008978,"BRAND_7114_COUNTRY_89F9","CORP_6095","COUNTRY_89F9",2014-08-01,2014-10-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.49548483391786,0.0609816473585694,-1,1.27878886614366,1.94029850746269,"THER_AREA_CD59",2.06771831357906,1,2,2,1.19866082162244,10
"15","BRAND_7114",1.75873907615481,1.90620447041012,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2014-10-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.17333333333333,1.00818109378621,0.0045160055095947,-1,1.27250946839202,1.92537313432836,"THER_AREA_CD59",1.04705006572425,4,2,1,1.19866082162244,10
"16","BRAND_C21A",1.24531835205993,1.16962628425526,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2014-10-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.1,1.03560771920705,0.0411519400985823,-1,1.00672748610859,1.82089552238806,"THER_AREA_CD59",1.0004461985442,4,2,2,1.00401746309055,10
"17","BRAND_EA0B",1.62187890137328,1.86329171857037,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2014-10-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.09333333333333,1,0.0615373656018263,-1,1.28116365282937,1.91044776119403,"THER_AREA_CD59",1.01245116143817,4,2,1,1.05056216124771,10
"18","BRAND_C21A",1.90714731585518,1.92081557739789,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2014-10-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.15448714278031,0.0388224209718434,-1,1.00511729153161,1.76119402985075,"THER_AREA_CD59",1.0059045323096,2,2,2,1.00401746309055,10
"19","BRAND_EA0B",1.62187890137328,1.86329171857037,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2014-11-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.09333333333333,1,0.0615373656018263,-1,1.26604732740844,1.91044776119403,"THER_AREA_CD59",1.01325446217612,4,2,1,1.05056216124771,11
"20","BRAND_7114",1.312265917603,1.86206831007376,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2014-11-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.01333333333333,1.04978629050287,0.0069378970346385,-1,1.29024427241015,1.67164179104478,"THER_AREA_CD59",1.01008352520041,2,2,1,1.19866082162244,11
"21","BRAND_7114",1.75873907615481,1.90620447041012,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2014-11-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.17333333333333,1.00818109378621,0.0045160055095947,-1,1.26962311188708,1.92537313432836,"THER_AREA_CD59",1.04201009098313,4,2,1,1.19866082162244,11
"22","BRAND_C21A",1.90714731585518,1.92081557739789,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2014-11-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.15448714278031,0.0388224209718434,-1,1.0050149506387,1.76119402985075,"THER_AREA_CD59",1.00888029604086,2,2,2,1.00401746309055,11
"23","BRAND_7114",1.75811485642946,2.06868506479406,"BRAND_7114_COUNTRY_0309","CORP_6095","COUNTRY_0309",2014-11-01,2014-11-01,"DRUG_ID_5417","-1","['IND_851C']",2.01333333333333,1.48747850857671,0.0612440037274702,1.09238282121036,1.23261724174219,1.7910447761194,"THER_AREA_CD59",2.06771831357906,1,2,1,1.19866082162244,11
"24","BRAND_7114",1.6690074906367,1.76428079008978,"BRAND_7114_COUNTRY_89F9","CORP_6095","COUNTRY_89F9",2014-08-01,2014-11-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.49548483391786,0.0609816473585694,-1,1.27888654846611,1.94029850746269,"THER_AREA_CD59",2.06771831357906,1,2,2,1.19866082162244,11
"25","BRAND_7114",1.20911360799001,1.66587859684403,"BRAND_7114_COUNTRY_88A3","CORP_6095","COUNTRY_88A3",2014-11-01,2014-11-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",1.89333333333333,1.00803914150885,0.0731178597862985,1.11048922980868,1.26306987347441,1.83582089552239,"THER_AREA_CD59",1.01412459753377,4,2,2,1.19866082162244,11
"26","BRAND_7114",1.98377028714107,1.99619071970986,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2014-11-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.00972515077038,0.0731178597862985,-1,1.28185766607306,2,"THER_AREA_CD59",1.39317013312961,4,2,2,1.19866082162244,11
"27","BRAND_C21A",1.24531835205993,1.16962628425526,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2014-11-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.1,1.03560771920705,0.0411519400985823,-1,1.00672825628444,1.82089552238806,"THER_AREA_CD59",1.00031874973278,4,2,2,1.00401746309055,11
"28","BRAND_50D8",1.14996878901373,1.60090265830543,"BRAND_50D8_COUNTRY_FA79","CORP_B3B2","COUNTRY_FA79",2014-10-01,2014-11-01,"DRUG_ID_D235","-1","['IND_7671']",1.76,1.044565738247,0.017649235667259,-1,1.00240305030913,1.73134328358209,"THER_AREA_CD59",1.00258805371975,1,2,1,1.0023462569072,11
"29","BRAND_C21A",1.90714731585518,1.92081557739789,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2014-12-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.15448714278031,0.0388224209718434,-1,1.00482912754212,1.76119402985075,"THER_AREA_CD59",1.01175415180466,2,2,2,1.00401746309055,12
"30","BRAND_EA0B",1.62187890137328,1.86329171857037,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2014-12-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.09333333333333,1,0.0615373656018263,-1,1.27907062315571,1.91044776119403,"THER_AREA_CD59",1.01004125922433,4,2,1,1.05056216124771,12
"31","BRAND_7114",1.98377028714107,1.99619071970986,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2014-12-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.00972515077038,0.0731178597862985,-1,1.28609768932371,2,"THER_AREA_CD59",1.70269017112212,4,2,2,1.19866082162244,12
"32","BRAND_50D8",2.44288389513109,1.89265932673025,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2014-12-01,"DRUG_ID_D235","2015-12-01 00:00:00","['IND_7671']",1.57333333333333,1.03011506760714,0.017649235667259,-1,1.0024403248543,1.29850746268657,"THER_AREA_CD59",1.00034939874555,1,2,1,1.0023462569072,12
"33","BRAND_7114",1.85877028714107,2.03396152100923,"BRAND_7114_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2014-12-01,2014-12-01,"DRUG_ID_5417","-1","['IND_0AE9']",2,1.10279232390101,0.0071952221795261,-1,1.27426138225685,1.77611940298507,"THER_AREA_CD59",1.04359898688667,1,2,1,1.19866082162244,12
"34","BRAND_7114",1.75873907615481,1.90620447041012,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2014-12-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.17333333333333,1.00818109378621,0.0045160055095947,-1,1.27374691944042,1.92537313432836,"THER_AREA_CD59",1.06830183576859,4,2,1,1.19866082162244,12
"35","BRAND_7114",1.6690074906367,1.76428079008978,"BRAND_7114_COUNTRY_89F9","CORP_6095","COUNTRY_89F9",2014-08-01,2014-12-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.49548483391786,0.0609816473585694,-1,1.28374142150413,1.94029850746269,"THER_AREA_CD59",2.06771831357906,1,2,2,1.19866082162244,12
"36","BRAND_C21A",1.24531835205993,1.16962628425526,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2014-12-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.1,1.03560771920705,0.0411519400985823,-1,1.00672786180413,1.82089552238806,"THER_AREA_CD59",1.00087119818791,4,2,2,1.00401746309055,12
"37","BRAND_7114",1.20911360799001,1.66587859684403,"BRAND_7114_COUNTRY_88A3","CORP_6095","COUNTRY_88A3",2014-11-01,2014-12-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",1.89333333333333,1.00803914150885,0.0731178597862985,1.11048922980868,1.27122416698817,1.83582089552239,"THER_AREA_CD59",1.02398515116629,4,2,2,1.19866082162244,12
"38","BRAND_50D8",1.14996878901373,1.60090265830543,"BRAND_50D8_COUNTRY_FA79","CORP_B3B2","COUNTRY_FA79",2014-10-01,2014-12-01,"DRUG_ID_D235","-1","['IND_7671']",1.76,1.044565738247,0.017649235667259,-1,1.00242287162486,1.73134328358209,"THER_AREA_CD59",1.00330575143538,1,2,1,1.0023462569072,12
"39","BRAND_7114",1.312265917603,1.86206831007376,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2014-12-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.01333333333333,1.04978629050287,0.0069378970346385,-1,1.28951488086582,1.67164179104478,"THER_AREA_CD59",1.01280132640754,2,2,1,1.19866082162244,12
"40","BRAND_7114",1.75811485642946,2.06868506479406,"BRAND_7114_COUNTRY_0309","CORP_6095","COUNTRY_0309",2014-11-01,2014-12-01,"DRUG_ID_5417","-1","['IND_851C']",2.01333333333333,1.48747850857671,0.0612440037274702,1.09238282121036,1.23610356594954,1.7910447761194,"THER_AREA_CD59",2.06771831357906,1,2,1,1.19866082162244,12
"41","BRAND_EA0B",1.64965667915106,1.89292830802952,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2015-01-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.09333333333333,1.00052611005882,0.0610540969391391,-1,1.29023344808193,1.8955223880597,"THER_AREA_CD59",1.00864378149332,4,2,1,1.05056216124771,1
"42","BRAND_C21A",1.25374531835206,1.1704521742667,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2015-01-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.1,1.03630397828066,0.0411519400985823,-1,1.0067236352293,1.80597014925373,"THER_AREA_CD59",1.00009909847461,4,2,2,1.00401746309055,1
"43","BRAND_7114",1.31679151061174,1.86308835401228,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2015-01-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.01333333333333,1.04932134236306,0.0069586382100195,-1,1.23288096196059,1.67164179104478,"THER_AREA_CD59",1.01176819926885,2,2,1,1.19866082162244,1
"44","BRAND_7114",1.86953807740325,2.03826100240234,"BRAND_7114_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2014-12-01,2015-01-01,"DRUG_ID_5417","-1","['IND_0AE9']",2,1.10351031416538,0.0071795557778895,-1,1.29652691944719,1.76119402985075,"THER_AREA_CD59",1.12237282409249,1,2,1,1.19866082162244,1
"45","BRAND_7114",1.73096129837703,1.83199175089712,"BRAND_7114_COUNTRY_89F9","CORP_6095","COUNTRY_89F9",2014-08-01,2015-01-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.49938574409216,0.0605380249306877,-1,1.28535794079836,1.94029850746269,"THER_AREA_CD59",2.06771831357906,1,2,2,1.19866082162244,1
"46","BRAND_7114",1.77231585518102,2.08591745562153,"BRAND_7114_COUNTRY_0309","CORP_6095","COUNTRY_0309",2014-11-01,2015-01-01,"DRUG_ID_5417","-1","['IND_851C']",2.01333333333333,1.48957555606785,0.0610000322228121,1.08843598091246,1.23487312785927,1.7910447761194,"THER_AREA_CD59",2.06771831357906,1,2,1,1.19866082162244,1
"47","BRAND_7114",1.76357677902622,1.92284608416043,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2015-01-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.17333333333333,1.00836792407696,0.0045057329909463,-1,1.27229493169141,1.94029850746269,"THER_AREA_CD59",1.11151260182688,4,2,1,1.19866082162244,1
"48","BRAND_50D8",1.15230961298377,1.57672329053879,"BRAND_50D8_COUNTRY_FA79","CORP_B3B2","COUNTRY_FA79",2014-10-01,2015-01-01,"DRUG_ID_D235","-1","['IND_7671']",1.74666666666667,1.04432622327129,0.017610807386986,-1,1.00239426823794,1.74626865671642,"THER_AREA_CD59",1.00319362713034,1,2,1,1.0023462569072,1
"49","BRAND_7114",1.19647315855181,1.58882303407777,"BRAND_7114_COUNTRY_88A3","CORP_6095","COUNTRY_88A3",2014-11-01,2015-01-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",2,1.00809773707771,0.0729586577867444,1.09148344705585,1.27204151611613,1.92537313432836,"THER_AREA_CD59",1.02921259570218,4,2,2,1.19866082162244,1
"50","BRAND_7114",2.00452559300874,2.00783326604942,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2015-01-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.00993433314306,0.0729586577867444,-1,1.28449955928726,2,"THER_AREA_CD59",1.264769925268,4,2,2,1.19866082162244,1
"51","BRAND_50D8",2.49016853932584,1.9178182836974,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2015-01-01,"DRUG_ID_D235","-1","['IND_7671']",1.56,1.03093815404934,0.017610807386986,-1,1.00241112438596,1.29850746268657,"THER_AREA_CD59",1.00280489548508,1,2,1,1.0023462569072,1
"52","BRAND_C21A",1.95333957553059,1.96863127676717,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2015-01-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.157449182728,0.03851753857589,-1,1.00476421642601,1.7910447761194,"THER_AREA_CD59",1.00976043352416,2,2,2,1.00401746309055,1
"53","BRAND_7114",1.26061173533084,1.7063557388159,"BRAND_7114_COUNTRY_6B71","CORP_6095","COUNTRY_6B71",2015-02-01,2015-02-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.34666666666667,1.05308474584073,0.0066543671694501,1.08946171341926,1.27788532676804,1.59701492537313,"THER_AREA_CD59",1.00555845387377,2,2,1,1.19866082162244,2
"54","BRAND_7114",2.00452559300874,2.00783326604942,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2015-02-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.00993433314306,0.0729586577867444,-1,1.28517772399476,2,"THER_AREA_CD59",1.44433661667693,4,2,2,1.19866082162244,2
"55","BRAND_7114",1.76357677902622,1.92284608416043,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2015-02-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.17333333333333,1.00836792407696,0.0045057329909463,-1,1.27291656564728,1.94029850746269,"THER_AREA_CD59",1.10573347506118,4,2,1,1.19866082162244,2
"56","BRAND_7114",1.73096129837703,1.83199175089712,"BRAND_7114_COUNTRY_89F9","CORP_6095","COUNTRY_89F9",2014-08-01,2015-02-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.49938574409216,0.0605380249306877,-1,1.28680543008244,1.94029850746269,"THER_AREA_CD59",2.06771831357906,1,2,2,1.19866082162244,2
"57","BRAND_EA0B",1.64965667915106,1.89292830802952,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2015-02-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.09333333333333,1.00052611005882,0.0610540969391391,-1,1.22573712628595,1.8955223880597,"THER_AREA_CD59",1.00288126049777,4,2,1,1.05056216124771,2
"58","BRAND_C21A",1.95333957553059,1.96863127676717,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2015-02-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.157449182728,0.03851753857589,-1,1.0048238879864,1.7910447761194,"THER_AREA_CD59",1.01148239722479,2,2,2,1.00401746309055,2
"59","BRAND_7114",1.31679151061174,1.86308835401228,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2015-02-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.01333333333333,1.04932134236306,0.0069586382100195,-1,1.26087990994193,1.67164179104478,"THER_AREA_CD59",1.01263377847108,2,2,1,1.19866082162244,2
"60","BRAND_7114",1.19647315855181,1.58882303407777,"BRAND_7114_COUNTRY_88A3","CORP_6095","COUNTRY_88A3",2014-11-01,2015-02-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",2,1.00809773707771,0.0729586577867444,1.09148344705585,1.2718696706281,1.92537313432836,"THER_AREA_CD59",1.0412152599187,4,2,2,1.19866082162244,2
"61","BRAND_951E",1.15355805243446,1.87258586273727,"BRAND_951E_COUNTRY_4253","CORP_6095","COUNTRY_4253",2015-02-01,2015-02-01,"DRUG_ID_5417","-1","['IND_851C']",-0.1,2.15314035947628,0.0397867587012953,1.48048878383802,1.25392925795064,1.40298507462687,"THER_AREA_CD59",1.01898042278985,4,2,1,1.19866082162244,2
"62","BRAND_C21A",1.26061173533084,1.7063557388159,"BRAND_C21A_COUNTRY_6B71","CORP_BBDC","COUNTRY_6B71",2015-02-01,2015-02-01,"DRUG_ID_E2D9","-1","['IND_120F', 'IND_8E8D']",1.34666666666667,1.05308474584073,0.0373755915902498,-1,1.00529613368646,1.59701492537313,"THER_AREA_CD59",1.0042040229179,2,2,2,1.00401746309055,2
"63","BRAND_50D8",1.15230961298377,1.57672329053879,"BRAND_50D8_COUNTRY_FA79","CORP_B3B2","COUNTRY_FA79",2014-10-01,2015-02-01,"DRUG_ID_D235","-1","['IND_7671']",1.74666666666667,1.04432622327129,0.017610807386986,-1,1.00233592191347,1.74626865671642,"THER_AREA_CD59",1.00397160123775,1,2,1,1.0023462569072,2
"64","BRAND_C21A",1.25374531835206,1.1704521742667,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2015-02-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.1,1.03630397828066,0.0411519400985823,-1,1.00672724542863,1.80597014925373,"THER_AREA_CD59",1.00033994863328,4,2,2,1.00401746309055,2
"65","BRAND_50D8",2.49016853932584,1.9178182836974,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2015-02-01,"DRUG_ID_D235","-1","['IND_7671']",1.56,1.03093815404934,0.017610807386986,-1,1.00243888547637,1.29850746268657,"THER_AREA_CD59",1.00208745317789,1,2,1,1.0023462569072,2
"66","BRAND_7114",1.86953807740325,2.03826100240234,"BRAND_7114_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2014-12-01,2015-02-01,"DRUG_ID_5417","-1","['IND_0AE9']",2,1.10351031416538,0.0071795557778895,-1,1.29720305751175,1.76119402985075,"THER_AREA_CD59",1.13923488928325,1,2,1,1.19866082162244,2
"67","BRAND_7114",1.13748439450687,1.51614853110915,"BRAND_7114_COUNTRY_9488","CORP_6095","COUNTRY_9488",2015-02-01,2015-02-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.8,1.2784940677202,0.0071795557778895,-1,1.24900306644853,1.7910447761194,"THER_AREA_CD59",1.03040867342542,4,2,1,1.19866082162244,2
"68","BRAND_7114",1.77231585518102,2.08591745562153,"BRAND_7114_COUNTRY_0309","CORP_6095","COUNTRY_0309",2014-11-01,2015-02-01,"DRUG_ID_5417","2016-02-01 00:00:00","['IND_851C']",2.01333333333333,1.48957555606785,0.0610000322228121,1.08843598091246,1.23539492085286,1.7910447761194,"THER_AREA_CD59",2.06771831357906,1,2,1,1.19866082162244,2
"69","BRAND_50D8",2.49016853932584,1.9178182836974,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2015-03-01,"DRUG_ID_D235","-1","['IND_7671']",1.56,1.03093815404934,0.017610807386986,-1,1.00247568302569,1.29850746268657,"THER_AREA_CD59",1.00273925551607,1,2,1,1.0023462569072,3
"70","BRAND_7114",2.00452559300874,2.00783326604942,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2015-03-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9']",-0.1,1.00993433314306,0.0729586577867444,-1,1.2885676935478,2,"THER_AREA_CD59",1.62582040383446,4,2,2,1.19866082162244,3
"71","BRAND_152E",1.82350187265918,2.08598381332967,"BRAND_152E_COUNTRY_D8B0","CORP_01C7","COUNTRY_D8B0",2015-03-01,2015-03-01,"DRUG_ID_A56F","-1","['IND_851C']",2.01333333333333,1.64082740883813,0.0657791020088548,1.04794184542657,1.26407412966535,1.8955223880597,"THER_AREA_CD59",2.06771831357906,1,2,1,1.05056216124771,3
"72","BRAND_951E",1.15355805243446,1.87258586273727,"BRAND_951E_COUNTRY_4253","CORP_6095","COUNTRY_4253",2015-02-01,2015-03-01,"DRUG_ID_5417","-1","['IND_851C']",-0.1,2.15314035947628,0.0397867587012953,1.48048878383802,1.15406726116939,1.40298507462687,"THER_AREA_CD59",1.24832494205932,4,2,1,1.19866082162244,3
